canonical_person_id,canonical_national_id,programme_count,programmes
2047,25012106,4,PLUS|SCH|TECH|VOC
2048,76678206,1,TECH
2049,14120244,1,VOC
2050,93195478,1,SCH
2051,41923612,2,SCH|TECH
2052,42724072,2,PLUS|TECH
2053,54336695,1,TECH
2054,33371123,1,SCH
2055,11789993,1,VOC
2056,42659117,2,PLUS|TECH
2058,50021320,3,SCH|TECH|VOC
2059,53699242,4,PLUS|SCH|TECH|VOC
2060,91499552,2,TECH|VOC
2061,72002380,4,PLUS|SCH|TECH|VOC
2062,74025259,1,SCH
2063,68080257,1,VOC
2064,77158078,1,PLUS
2065,81874786,1,SCH
2066,38438843,1,SCH
2067,30502761,1,SCH
2068,29199495,1,TECH
2069,58294486,4,PLUS|SCH|TECH|VOC
2070,51940537,3,PLUS|TECH|VOC
2071,36346210,1,SCH
2072,94788471,1,TECH
2073,12429893,3,PLUS|SCH|VOC
2075,78782838,2,SCH|TECH
2076,93373651,1,VOC
2077,76679708,3,PLUS|SCH|TECH
2078,38551356,2,SCH|TECH
2079,81521013,1,TECH
2080,64630096,1,VOC
2082,44831935,3,PLUS|SCH|TECH
2083,41891276,1,PLUS
2084,26497914,3,PLUS|TECH|VOC
2085,95913974,1,VOC
2086,99582601,2,PLUS|TECH
2087,90547120,2,TECH|VOC
2088,90233459,2,PLUS|SCH
2089,57297700,1,PLUS
2090,78479889,2,PLUS|SCH
2092,68353816,2,PLUS|SCH
2093,34914143,4,PLUS|SCH|TECH|VOC
2094,35767761,1,SCH
2095,24775883,2,PLUS|SCH
2096,20416193,1,SCH
2097,85642637,3,PLUS|TECH|VOC
2098,74594778,3,PLUS|SCH|VOC
2099,29206813,3,PLUS|SCH|VOC
2100,21153587,1,TECH
2101,81865711,1,TECH
2102,99309976,1,TECH
2103,60148340,2,PLUS|VOC
2105,46221486,1,SCH
2107,72768816,2,PLUS|TECH
2108,38792473,1,TECH
2109,36869304,2,SCH|VOC
2111,20969370,1,PLUS
2112,60890181,2,PLUS|VOC
2113,46879055,2,TECH|VOC
2114,61144210,2,PLUS|VOC
2115,13145430,1,PLUS
2116,74547148,3,PLUS|SCH|TECH
2117,70819026,1,TECH
2119,78148504,1,SCH
2120,80722730,2,TECH|VOC
2121,16893281,1,SCH
2122,84608123,1,SCH
2123,29741598,1,SCH
2124,90677906,2,PLUS|VOC
2125,28148594,2,TECH|VOC
2126,88733055,1,PLUS
2127,64570721,1,TECH
2128,11362154,1,TECH
2129,99379526,1,TECH
2130,29687397,1,PLUS
2131,48406527,1,PLUS
2132,38186515,1,PLUS
2133,24810962,1,TECH
2134,39930875,1,TECH
2135,23384713,2,PLUS|TECH
2136,35045820,2,PLUS|SCH
2137,87177243,1,TECH
2138,34827279,3,PLUS|SCH|TECH
2139,82494405,1,TECH
2140,49707312,1,PLUS
2142,79865892,2,PLUS|TECH
2143,77177290,2,PLUS|VOC
2144,41665325,2,PLUS|SCH
2145,10641625,1,SCH
2147,23657675,3,PLUS|TECH|VOC
2148,27850353,1,PLUS
2149,69671506,1,VOC
2150,80374251,1,TECH
2151,59735424,1,VOC
2152,87804495,1,PLUS
2153,14484757,2,PLUS|TECH
2154,17366514,1,SCH
2155,67643368,2,SCH|TECH
2156,36810554,2,SCH|TECH
2158,43170318,2,SCH|VOC
2160,62089071,1,PLUS
2161,15324758,1,VOC
2163,18952306,1,TECH
2164,15804102,1,PLUS
2165,71236550,1,PLUS
2166,17760673,1,PLUS
2168,72837908,1,SCH
2169,38710184,2,PLUS|TECH
2170,53771746,4,PLUS|SCH|TECH|VOC
2172,10036839,1,PLUS
2173,33218937,2,PLUS|SCH
2174,68176943,2,SCH|TECH
2175,10925764,2,TECH|VOC
2176,51808819,1,VOC
2177,16481532,1,PLUS
2179,26342487,1,SCH
2180,24219003,1,PLUS
2182,98061208,2,PLUS|SCH
2183,47532758,2,PLUS|SCH
2184,63606649,2,PLUS|VOC
2185,40563798,2,PLUS|SCH
2186,79415978,2,TECH|VOC
2188,41809725,1,TECH
2189,25228744,1,PLUS
2191,39096346,2,PLUS|SCH
2192,68997676,2,PLUS|TECH
2193,19492547,3,PLUS|SCH|TECH
2194,35966874,1,SCH
2195,48271336,1,VOC
2198,52055939,1,VOC
2199,30546143,3,PLUS|SCH|VOC
2201,82592759,2,PLUS|VOC
2202,75914907,1,TECH
2204,67585806,2,SCH|TECH
2205,53558017,2,PLUS|TECH
2206,26573957,1,TECH
2207,52977271,2,PLUS|TECH
2208,63716725,1,TECH
2210,42160084,1,TECH
2211,18343342,1,SCH
2212,19026390,2,SCH|VOC
2213,57317691,2,TECH|VOC
2215,47912030,2,PLUS|TECH
2216,37119826,1,VOC
2217,73913779,1,PLUS
2218,63659879,2,SCH|TECH
2219,19273191,1,SCH
2220,15478361,1,TECH
2221,68066393,2,TECH|VOC
2222,93582589,3,SCH|TECH|VOC
2223,90170142,2,TECH|VOC
2224,13247865,1,SCH
2225,85040061,1,TECH
2226,87999861,2,PLUS|VOC
2227,30641480,3,SCH|TECH|VOC
2228,77090332,1,TECH
2229,97024584,2,PLUS|TECH
2230,21646351,2,SCH|TECH
2231,56020818,1,TECH
2232,18537725,4,PLUS|SCH|TECH|VOC
2233,57584677,2,PLUS|VOC
2234,21860851,2,PLUS|SCH
2235,45736204,1,TECH
2236,78754356,2,PLUS|VOC
2237,38410379,3,PLUS|TECH|VOC
2238,32638266,3,PLUS|SCH|VOC
2239,74554953,2,PLUS|VOC
2240,96417651,1,VOC
2241,51575089,1,PLUS
2242,12952658,2,PLUS|VOC
2243,88335630,2,PLUS|TECH
2246,86849735,1,SCH
2247,80425944,2,SCH|TECH
2248,22100825,1,PLUS
2249,12346084,3,SCH|TECH|VOC
2250,15200255,2,PLUS|SCH
2251,51367965,3,SCH|TECH|VOC
2252,56590046,2,PLUS|TECH
2253,84965763,3,PLUS|SCH|VOC
2255,67011369,1,TECH
2256,96688443,1,PLUS
2257,47603482,1,VOC
2258,20439138,3,SCH|TECH|VOC
2259,30513743,2,PLUS|TECH
2260,87747703,1,TECH
2261,32662280,2,PLUS|SCH
2262,24230201,1,SCH
2264,85709619,3,SCH|TECH|VOC
2265,71334237,1,TECH
2266,65001524,1,PLUS
2267,98843736,1,TECH
2268,30338272,1,VOC
2269,11991297,1,SCH
2270,37735363,2,TECH|VOC
2271,19509607,2,SCH|TECH
2272,29405087,1,PLUS
2273,10377208,2,PLUS|SCH
2274,20985043,2,PLUS|VOC
2276,41322466,1,PLUS
2277,50615055,1,PLUS
2278,11083382,3,PLUS|SCH|TECH
2279,27431021,1,VOC
2280,32907135,4,PLUS|SCH|TECH|VOC
2281,41394539,3,PLUS|TECH|VOC
2282,83290256,1,TECH
2283,76977281,3,PLUS|TECH|VOC
2284,15932500,1,PLUS
2285,21276223,1,PLUS
2286,54422964,2,PLUS|TECH
2287,19971406,3,SCH|TECH|VOC
2288,45355912,1,VOC
2289,91630214,3,SCH|TECH|VOC
2290,28894885,2,SCH|TECH
2291,55769240,2,TECH|VOC
2292,87423293,1,PLUS
2293,28205180,1,TECH
2294,21085814,2,TECH|VOC
2295,46990787,2,SCH|TECH
2296,17050138,1,PLUS
2299,77569898,2,PLUS|VOC
2300,72734318,2,PLUS|VOC
2301,65823059,2,SCH|TECH
2302,12273686,1,TECH
2303,27554482,3,PLUS|SCH|VOC
2304,35431755,3,PLUS|SCH|TECH
2305,45877297,1,VOC
2306,62090372,1,PLUS
2307,14708370,2,PLUS|TECH
2308,13904497,2,SCH|TECH
2309,91140766,3,PLUS|SCH|TECH
2310,53158132,2,SCH|VOC
2311,39924449,2,PLUS|SCH
2313,49457335,1,TECH
2314,88969142,1,TECH
2315,75356107,1,VOC
2316,54352810,2,PLUS|VOC
2317,81833417,4,PLUS|SCH|TECH|VOC
2318,24569958,3,PLUS|SCH|VOC
2319,18979224,1,TECH
2320,54343467,4,PLUS|SCH|TECH|VOC
2321,80202733,3,PLUS|SCH|VOC
2323,25119448,2,PLUS|SCH
2325,24069919,1,PLUS
2326,58688161,1,TECH
2327,67304369,2,PLUS|TECH
2329,39916575,1,SCH
2330,37406375,3,SCH|TECH|VOC
2331,66955616,1,PLUS
2332,64387805,1,TECH
2333,88353421,1,TECH
2334,10853065,1,PLUS
2335,25725946,2,PLUS|TECH
2336,15513078,4,PLUS|SCH|TECH|VOC
2337,89627368,2,PLUS|TECH
2338,58047475,2,PLUS|SCH
2339,81688074,1,PLUS
2340,32046483,2,SCH|TECH
2342,31424408,1,SCH
2344,79047441,1,VOC
2345,40540451,3,PLUS|SCH|TECH
2346,78053602,3,PLUS|TECH|VOC
2347,15948948,1,TECH
2349,28564520,1,VOC
2351,71744706,1,PLUS
2352,57509988,4,PLUS|SCH|TECH|VOC
2356,84379601,1,PLUS
2357,10523681,2,TECH|VOC
2358,87034382,2,PLUS|SCH
2359,88591468,2,TECH|VOC
2360,82003695,3,PLUS|SCH|TECH
2361,30793913,1,SCH
2362,63297593,2,TECH|VOC
2363,40519135,1,VOC
2364,30065669,2,PLUS|TECH
2365,74158630,1,SCH
2367,68083241,2,PLUS|SCH
2368,65109983,1,SCH
2369,10455925,3,PLUS|SCH|VOC
2371,47359725,1,VOC
2372,77461035,1,VOC
2373,78083554,2,SCH|VOC
2374,45555324,1,VOC
2375,76761811,1,VOC
2376,44476453,1,TECH
2377,17005696,1,TECH
2378,89797435,3,PLUS|TECH|VOC
2379,96390959,1,SCH
2380,56734629,1,VOC
2381,82568847,2,PLUS|SCH
2382,44678863,2,TECH|VOC
2383,71679877,1,SCH
2384,11630877,4,PLUS|SCH|TECH|VOC
2385,27627784,3,PLUS|TECH|VOC
2386,86149917,2,PLUS|VOC
2387,32625303,2,TECH|VOC
2388,18667877,1,SCH
2389,46632288,2,PLUS|VOC
2390,64730253,1,PLUS
2391,56624300,3,PLUS|SCH|TECH
2392,84430500,1,PLUS
2393,57887366,2,PLUS|SCH
2395,50553589,4,PLUS|SCH|TECH|VOC
2396,58384994,1,TECH
2397,66364654,1,PLUS
2398,53413739,2,TECH|VOC
2400,31800010,1,PLUS
2401,82957881,3,PLUS|TECH|VOC
2402,56675977,3,PLUS|TECH|VOC
2403,70404159,2,PLUS|SCH
2404,65413506,3,PLUS|TECH|VOC
2405,55682742,1,TECH
2406,74650288,1,VOC
2407,40705520,1,PLUS
2408,78690258,1,TECH
2409,37154707,3,SCH|TECH|VOC
2410,73884512,1,VOC
2411,38554192,3,PLUS|SCH|TECH
2412,32280888,3,PLUS|TECH|VOC
2413,97638169,1,TECH
2415,66230595,1,VOC
2416,28443910,1,PLUS
2417,45611439,1,TECH
2418,94515323,2,PLUS|VOC
2419,60204030,2,SCH|TECH
2421,60721412,2,PLUS|SCH
2422,34260309,2,SCH|TECH
2423,64362660,1,TECH
2424,43363652,1,PLUS
2425,72606225,1,VOC
2426,65673607,2,PLUS|VOC
2427,33094509,1,TECH
2429,82960874,1,TECH
2430,48494442,1,TECH
2431,35144726,3,PLUS|TECH|VOC
2432,67401265,1,PLUS
2433,58052871,2,PLUS|SCH
2434,42454583,2,PLUS|SCH
2435,33875260,2,PLUS|SCH
2437,55583827,1,PLUS
2438,89161407,2,PLUS|VOC
2439,99624588,2,SCH|VOC
2440,65243280,3,PLUS|SCH|TECH
2442,55595912,1,PLUS
2443,64910054,2,TECH|VOC
2445,15776720,2,PLUS|TECH
2446,74938160,3,SCH|TECH|VOC
2447,83425325,2,SCH|VOC
2448,77409527,1,SCH
2449,77095951,1,TECH
2450,84711718,2,PLUS|SCH
2451,71384698,1,SCH
2452,84469533,1,SCH
2453,62785816,1,VOC
2454,78387472,2,TECH|VOC
2455,60556251,2,PLUS|VOC
2456,71492746,1,PLUS
2458,28785946,2,PLUS|SCH
2460,36971737,3,PLUS|SCH|TECH
2461,89013846,1,SCH
2462,17773636,3,PLUS|SCH|VOC
2463,65925285,1,VOC
2464,91082703,2,SCH|VOC
2465,27632071,2,SCH|VOC
2466,79509204,1,PLUS
2467,34282303,4,PLUS|SCH|TECH|VOC
2468,20727703,1,VOC
2469,20835155,2,PLUS|VOC
2470,76442410,1,SCH
2471,16927312,2,SCH|VOC
2472,62665465,2,PLUS|VOC
2473,14839862,2,TECH|VOC
2474,67426412,1,SCH
2475,20643089,2,PLUS|TECH
2476,63287172,1,PLUS
2478,14874387,3,PLUS|SCH|TECH
2479,67104460,2,PLUS|VOC
2480,68361406,1,PLUS
2481,82462154,1,VOC
2482,78683307,2,PLUS|VOC
2483,14253979,1,SCH
2484,49752081,1,VOC
2485,23431358,1,TECH
2486,17082790,2,PLUS|SCH
2488,75051263,1,VOC
2489,98275197,2,PLUS|VOC
2490,56502604,2,TECH|VOC
2491,16156667,1,SCH
2492,68418006,1,VOC
2493,70081394,1,PLUS
2494,38478250,1,VOC
2495,23756993,4,PLUS|SCH|TECH|VOC
2496,24687953,1,SCH
2497,61860619,1,VOC
2498,65253560,1,VOC
2499,43247799,4,PLUS|SCH|TECH|VOC
2500,49993925,1,TECH
2501,46793365,4,PLUS|SCH|TECH|VOC
2503,51968530,3,PLUS|TECH|VOC
2504,49610969,2,TECH|VOC
2505,36578446,1,VOC
2506,12675965,2,TECH|VOC
2509,92720952,4,PLUS|SCH|TECH|VOC
2511,59325778,1,VOC
2513,18881109,1,TECH
2514,77926594,2,PLUS|VOC
2516,71156898,1,VOC
2517,63539335,3,PLUS|SCH|TECH
2518,18178128,2,PLUS|TECH
2520,70351700,1,VOC
2521,84211554,1,VOC
2522,85251775,3,PLUS|TECH|VOC
2523,33205321,1,VOC
2524,35144936,3,SCH|TECH|VOC
2526,12208928,2,TECH|VOC
2528,22065080,1,VOC
2529,58674401,2,TECH|VOC
2530,64250555,2,SCH|VOC
2531,80397312,1,VOC
2532,46934135,1,VOC
2533,77699065,3,PLUS|SCH|VOC
2534,14305217,2,PLUS|SCH
2535,91370652,3,PLUS|SCH|TECH
2536,50253181,1,PLUS
2537,42008485,2,PLUS|VOC
2538,75796428,3,PLUS|SCH|TECH
2539,22998111,1,VOC
2540,19607241,2,PLUS|SCH
2541,78835811,1,TECH
2542,96973536,1,VOC
2543,66912106,2,SCH|VOC
2544,30487706,2,SCH|VOC
2546,15850065,2,PLUS|SCH
2547,94535808,2,PLUS|SCH
2548,55540304,1,VOC
2549,68829908,2,SCH|TECH
2551,59867180,1,VOC
2552,38691026,1,SCH
2553,23766380,1,SCH
2554,15051770,1,VOC
2555,38920897,1,PLUS
2556,79467412,2,TECH|VOC
2557,26844326,2,SCH|VOC
2558,18011253,2,SCH|VOC
2559,22358164,2,PLUS|SCH
2560,38889586,1,VOC
2561,19500496,2,TECH|VOC
2562,37246941,2,TECH|VOC
2563,28699996,3,PLUS|SCH|TECH
2564,82488696,2,SCH|VOC
2565,74825959,1,TECH
2566,17578334,1,SCH
2567,51972986,1,SCH
2568,38434784,2,PLUS|TECH
2569,54462182,1,VOC
2570,35177082,1,VOC
2571,55562227,2,PLUS|TECH
2572,84316712,1,TECH
2573,52846556,3,PLUS|SCH|VOC
2574,31674405,1,VOC
2575,75344377,1,TECH
2576,89760817,1,VOC
2577,88153810,3,PLUS|SCH|VOC
2578,84618453,3,PLUS|SCH|VOC
2579,22087678,1,PLUS
2580,59887499,1,PLUS
2581,60658575,1,TECH
2582,26642804,2,TECH|VOC
2583,56646447,1,SCH
2584,82250099,1,VOC
2585,69224618,4,PLUS|SCH|TECH|VOC
2586,36943494,2,SCH|TECH
2587,45488502,2,PLUS|SCH
2588,22404243,1,VOC
2589,23342241,2,PLUS|VOC
2590,64002855,2,PLUS|VOC
2591,14721256,2,SCH|TECH
2592,47364992,1,VOC
2593,57455285,2,SCH|TECH
2594,18579673,3,PLUS|SCH|VOC
2596,68136765,2,SCH|TECH
2597,74994816,2,SCH|VOC
2598,80075544,2,PLUS|VOC
2599,20525655,3,PLUS|SCH|VOC
2600,79523642,1,PLUS
2601,73339433,1,PLUS
2602,79521092,2,PLUS|VOC
2603,32258756,2,SCH|VOC
2604,94011734,1,VOC
2605,54717010,1,SCH
2606,90481646,2,PLUS|SCH
2607,94060783,1,VOC
2608,52137942,3,PLUS|TECH|VOC
2609,83306541,1,VOC
2610,86599891,2,PLUS|TECH
2611,65632441,2,PLUS|TECH
2612,17228318,1,VOC
2613,37762436,1,PLUS
2615,56421468,2,PLUS|VOC
2616,38673273,1,VOC
2617,25861239,2,SCH|TECH
2618,83601776,1,SCH
2619,45160395,1,TECH
2620,86260059,2,PLUS|SCH
2621,94271736,2,SCH|TECH
2622,91649465,1,SCH
2623,92229647,2,PLUS|TECH
2624,32185945,2,PLUS|TECH
2625,42945212,2,SCH|TECH
2626,30678826,1,SCH
2627,23658560,1,VOC
2629,96974887,2,PLUS|TECH
2630,41278153,1,PLUS
2631,13581735,2,TECH|VOC
2632,13465323,1,VOC
2633,91899417,1,VOC
2634,92434730,3,PLUS|SCH|TECH
2635,94544389,1,TECH
2636,74668530,2,TECH|VOC
2637,54756034,2,SCH|VOC
2638,97978959,2,PLUS|TECH
2639,29821491,1,PLUS
2641,31883041,2,PLUS|VOC
2642,45144127,2,PLUS|TECH
2643,76604568,1,TECH
2645,86141171,1,SCH
2647,90179610,1,VOC
2649,86279469,2,TECH|VOC
2650,85614882,1,TECH
2651,95823989,1,TECH
2652,55552113,2,SCH|TECH
2653,81437621,2,TECH|VOC
2654,78175036,2,PLUS|SCH
2655,36135120,2,SCH|VOC
2657,25814390,1,PLUS
2658,74037100,1,TECH
2659,55049676,2,PLUS|SCH
2660,74609504,1,SCH
2661,87943239,2,SCH|TECH
2662,84513202,3,SCH|TECH|VOC
2663,47628190,3,PLUS|SCH|VOC
2664,35580680,1,SCH
2665,67444614,1,SCH
2666,47871627,3,PLUS|SCH|VOC
2667,46079842,1,SCH
2669,69466273,1,VOC
2670,70463012,4,PLUS|SCH|TECH|VOC
2671,90918991,1,TECH
2672,74434188,4,PLUS|SCH|TECH|VOC
2673,90254666,3,SCH|TECH|VOC
2674,15843117,2,PLUS|TECH
2675,44296775,1,PLUS
2676,11662570,1,VOC
2677,17625072,2,SCH|TECH
2678,25952450,1,PLUS
2679,17924926,2,SCH|VOC
2680,40214458,2,PLUS|TECH
2681,79177210,2,PLUS|SCH
2682,67827740,2,TECH|VOC
2683,98996499,4,PLUS|SCH|TECH|VOC
2684,21410295,2,SCH|VOC
2685,73369617,2,PLUS|SCH
2686,19575984,1,VOC
2687,91803127,1,VOC
2688,58064835,2,SCH|TECH
2689,84435339,1,VOC
2690,52538666,3,PLUS|SCH|VOC
2691,41979969,2,TECH|VOC
2692,87082493,1,TECH
2693,92747419,4,PLUS|SCH|TECH|VOC
2694,27879065,2,PLUS|SCH
2695,68953251,2,TECH|VOC
2697,36397799,2,PLUS|VOC
2698,74145640,1,VOC
2699,55252973,2,PLUS|SCH
2700,86299547,1,PLUS
2701,90316913,3,PLUS|SCH|TECH
2702,46799123,3,PLUS|SCH|TECH
2703,76710062,2,SCH|TECH
2704,33552487,1,TECH
2705,30981102,2,SCH|VOC
2706,39783273,2,PLUS|SCH
2708,68256986,2,SCH|VOC
2709,72895019,3,PLUS|SCH|TECH
2710,75343668,2,PLUS|SCH
2711,84286913,3,SCH|TECH|VOC
2712,97043369,2,TECH|VOC
2713,58456843,3,PLUS|TECH|VOC
2714,45474823,1,PLUS
2715,76597184,4,PLUS|SCH|TECH|VOC
2716,16954628,2,SCH|TECH
2717,16882306,2,PLUS|SCH
2719,71041249,1,SCH
2720,37519951,2,PLUS|SCH
2721,43538762,2,SCH|VOC
2722,51593222,1,PLUS
2723,64178031,2,PLUS|TECH
2725,45346366,1,PLUS
2726,35313782,2,TECH|VOC
2727,63547436,1,VOC
2728,29969152,1,PLUS
2729,97146005,2,PLUS|SCH
2730,58645001,1,TECH
2731,67192629,3,SCH|TECH|VOC
2732,31035769,1,VOC
2733,68602342,1,VOC
2734,47110818,1,SCH
2735,79932036,2,PLUS|VOC
2736,99338984,1,TECH
2737,13727541,1,VOC
2738,36970791,2,PLUS|VOC
2739,93792514,2,SCH|TECH
2740,97458429,3,SCH|TECH|VOC
2741,34644621,1,PLUS
2743,61335115,1,PLUS
2744,60914313,1,VOC
2745,54952046,2,PLUS|SCH
2746,89064828,3,PLUS|TECH|VOC
2747,75026294,1,SCH
2749,90836216,4,PLUS|SCH|TECH|VOC
2750,21056868,3,PLUS|TECH|VOC
2751,25978403,1,TECH
2752,86963274,1,SCH
2753,56553684,2,SCH|TECH
2755,58437433,3,PLUS|TECH|VOC
2756,46018367,1,SCH
2757,90824141,2,PLUS|SCH
2758,11812674,1,VOC
2759,38731535,2,SCH|TECH
2760,36369313,1,VOC
2761,29263249,4,PLUS|SCH|TECH|VOC
2762,95705986,1,PLUS
2763,46428687,3,PLUS|TECH|VOC
2764,86952622,1,VOC
2765,15651583,1,SCH
2766,48949856,2,SCH|VOC
2767,77779642,1,SCH
2768,62879989,1,PLUS
2769,98565484,1,VOC
2770,78238599,3,PLUS|TECH|VOC
2771,16027748,1,PLUS
2772,44612609,2,SCH|TECH
2773,46243299,1,PLUS
2774,25651239,2,SCH|TECH
2775,49953071,2,PLUS|VOC
2776,48309461,1,PLUS
2777,24135622,1,TECH
2778,56462427,2,PLUS|SCH
2779,13680680,2,PLUS|VOC
2781,49379157,2,PLUS|SCH
2782,92108031,2,PLUS|TECH
2783,76510566,4,PLUS|SCH|TECH|VOC
2784,78131606,1,VOC
2786,90190366,2,SCH|VOC
2787,10341866,2,PLUS|VOC
2788,69082766,2,PLUS|SCH
2789,37715114,1,PLUS
2790,75851188,1,TECH
2791,79953085,1,VOC
2792,14740156,2,PLUS|TECH
2795,40070581,2,PLUS|TECH
2796,78887438,1,TECH
2797,64875713,1,SCH
2798,89951297,2,PLUS|VOC
2800,97956703,2,PLUS|VOC
2801,19172109,1,VOC
2802,10713121,1,SCH
2804,26571117,1,VOC
2805,20135658,1,TECH
2806,59388622,1,SCH
2807,64788573,1,SCH
2808,64003293,2,SCH|TECH
2809,97671253,1,SCH
2810,96754681,1,SCH
2811,77285702,2,PLUS|SCH
2812,14478997,2,PLUS|VOC
2813,11263526,2,SCH|VOC
2814,67012426,1,VOC
2817,65119167,2,SCH|TECH
2820,34874358,2,SCH|VOC
2821,90921574,3,PLUS|SCH|TECH
2822,84189838,1,VOC
2823,95863855,1,SCH
2824,18153331,2,PLUS|TECH
2826,77576650,1,TECH
2827,97389730,1,TECH
2828,54431754,3,PLUS|SCH|TECH
2829,70680846,1,PLUS
2830,77505434,3,SCH|TECH|VOC
2831,48677336,1,TECH
2832,74176576,2,PLUS|VOC
2833,41531880,1,PLUS
2834,84826135,1,VOC
2836,64020132,2,SCH|VOC
2837,77368102,1,VOC
2838,43903002,1,PLUS
2839,48019794,2,PLUS|SCH
2840,57277284,4,PLUS|SCH|TECH|VOC
2841,13619039,4,PLUS|SCH|TECH|VOC
2842,63685963,2,PLUS|VOC
2843,90268486,1,PLUS
2844,79805302,3,PLUS|TECH|VOC
2846,60993199,1,TECH
2848,48493281,4,PLUS|SCH|TECH|VOC
2849,99646907,2,TECH|VOC
2850,28570786,1,VOC
2852,79630194,2,PLUS|SCH
2853,20074514,1,VOC
2854,34277838,2,SCH|VOC
2856,59583540,1,TECH
2857,48065927,2,TECH|VOC
2858,16574246,1,TECH
2859,54850828,1,VOC
2860,62386745,2,TECH|VOC
2861,77886466,1,VOC
2862,69341118,3,SCH|TECH|VOC
2863,87754278,2,PLUS|VOC
2865,97037399,2,SCH|VOC
2866,10596673,1,SCH
2867,48662280,2,PLUS|TECH
2868,66255243,2,PLUS|TECH
2869,89761155,2,PLUS|VOC
2870,58285562,1,TECH
2871,41127467,1,SCH
2872,15101740,1,VOC
2873,38834086,2,PLUS|VOC
2874,62313993,2,TECH|VOC
2875,66772359,4,PLUS|SCH|TECH|VOC
2876,30823310,1,VOC
2877,51370674,1,SCH
2878,99127258,3,SCH|TECH|VOC
2879,71413187,2,TECH|VOC
2880,58624291,3,PLUS|TECH|VOC
2881,92761466,2,PLUS|SCH
2882,58182841,2,PLUS|TECH
2883,10401966,2,PLUS|TECH
2884,97764898,2,PLUS|SCH
2886,81227728,1,VOC
2887,22553839,2,PLUS|SCH
2889,30454694,3,PLUS|TECH|VOC
2890,78234708,1,TECH
2891,44734935,1,PLUS
2892,62794884,2,SCH|TECH
2893,28732359,1,PLUS
2894,93868796,2,SCH|TECH
2895,30947020,3,PLUS|SCH|VOC
2896,55239722,1,PLUS
2897,46389263,1,PLUS
2898,22425993,3,PLUS|SCH|TECH
2900,89726979,1,TECH
2901,16526108,2,TECH|VOC
2902,68955335,1,SCH
2903,52414064,2,SCH|TECH
2904,79886887,2,PLUS|SCH
2905,69200912,1,PLUS
2906,42854392,3,PLUS|SCH|VOC
2907,95347156,4,PLUS|SCH|TECH|VOC
2908,55936943,2,SCH|TECH
2909,47173534,2,TECH|VOC
2910,67385857,3,PLUS|TECH|VOC
2911,24320131,3,SCH|TECH|VOC
2912,29192519,1,TECH
2913,50216471,3,PLUS|TECH|VOC
2914,98826024,1,PLUS
2915,97499117,2,PLUS|SCH
2916,80508307,2,PLUS|SCH
2917,82914021,1,PLUS
2918,89854522,1,VOC
2920,35645457,2,SCH|VOC
2921,36014440,1,VOC
2922,29459871,1,TECH
2923,14511005,2,SCH|TECH
2924,64943803,2,SCH|VOC
2925,17076255,2,TECH|VOC
2926,88619356,3,PLUS|SCH|VOC
2927,57019856,2,PLUS|TECH
2928,28206262,2,SCH|TECH
2929,27371884,2,SCH|TECH
2930,91341590,1,VOC
2931,34179644,1,PLUS
2932,47756543,1,VOC
2933,44656852,1,PLUS
2934,26128324,1,PLUS
2935,16633532,1,VOC
2936,78060314,1,PLUS
2937,53755508,1,SCH
2938,92227443,2,PLUS|VOC
2939,59431339,1,SCH
2940,47468823,1,VOC
2941,34131793,1,VOC
2943,14829328,1,TECH
2944,35444694,3,PLUS|TECH|VOC
2945,30047069,2,SCH|TECH
2946,20253315,1,SCH
2947,44887843,1,TECH
2948,50482377,1,TECH
2949,78242493,2,SCH|TECH
2950,25610550,2,PLUS|VOC
2951,62346547,2,PLUS|TECH
2952,76205523,1,VOC
2953,59359775,2,PLUS|SCH
2954,29760957,1,VOC
2955,28282183,2,PLUS|VOC
2956,30039564,2,PLUS|VOC
2957,79872246,1,PLUS
2958,31744118,2,TECH|VOC
2959,31706858,1,VOC
2960,70007583,1,SCH
2962,77597242,3,SCH|TECH|VOC
2963,99885715,1,SCH
2964,80122328,1,VOC
2965,41277403,3,SCH|TECH|VOC
2966,47677050,1,SCH
2967,15838870,3,PLUS|SCH|VOC
2968,40158481,2,PLUS|SCH
2969,18651330,1,VOC
2970,62991228,1,TECH
2971,28908977,1,TECH
2972,88091841,2,PLUS|SCH
2973,95115329,2,PLUS|SCH
2974,51861437,2,TECH|VOC
2975,99175850,1,PLUS
2976,62901281,1,VOC
2977,86442878,1,SCH
2978,66844852,3,PLUS|SCH|TECH
2979,73393416,1,VOC
2980,57802228,2,SCH|VOC
2981,31311109,1,TECH
2982,20135745,3,PLUS|TECH|VOC
2983,93620256,4,PLUS|SCH|TECH|VOC
2984,41979317,2,PLUS|VOC
2985,76738801,3,PLUS|SCH|TECH
2986,71523036,2,SCH|TECH
2989,37949530,3,PLUS|TECH|VOC
2990,34242013,2,TECH|VOC
2992,80121095,2,TECH|VOC
2993,47563341,1,VOC
2994,12768877,1,SCH
2995,29836833,1,SCH
2996,91989541,3,PLUS|SCH|VOC
2998,85835230,1,VOC
2999,48312600,2,PLUS|VOC
3000,99899818,3,SCH|TECH|VOC
3001,77374549,1,SCH
3002,42040774,1,SCH
3003,26023992,1,SCH
3004,98976113,1,SCH
3005,36078869,1,SCH
3006,64757706,1,SCH
3007,82338242,1,SCH
3008,97041811,1,SCH
3009,51070269,1,SCH
